seed,arm,seconds,error_l2
13,two_speed,0.08773849997669458,0.04693745839824702
13,two_speed_comp,0.09427858295384794,0.019225942823806064
14,three_speed_comp,0.10024229099508375,0.009891707305542551
14,mean,0.07918779202736914,0.01720147522856445
14,two_speed,0.08702083304524422,0.04605728823727404
14,two_speed_comp,0.09789629199076444,0.0171322098125137
14,three_speed,0.09594950010068715,0.012914827022477909
15,mean,0.08251025003846735,0.009190088792553232
15,two_speed,0.08897341601550579,0.06069662170418793
15,two_speed_comp,0.09611254103947431,0.015083787452787524
15,three_speed,0.09191900002770126,0.013958094920722839
15,three_speed_comp,0.10363070899620652,0.00856856275245445
16,two_speed,0.08910162490792572,0.0482801797585089
16,two_speed_comp,0.09625537495594472,0.012380960864273906
16,three_speed,0.10006316599901766,0.013603171037391934
16,three_speed_comp,0.09969866694882512,0.012126756730080013
16,mean,0.07928587507922202,0.01629414547955272
17,two_speed_comp,0.09910416591446847,0.014759737935770376
17,three_speed,0.08723566704429686,0.017454601410292137
17,three_speed_comp,0.10036654199939221,0.019720733055037645
17,mean,0.07945858291350305,0.014551786562571284
17,two_speed,0.0877723750891164,0.049093662997007535
18,three_speed,0.09837262495420873,0.029980360283995068
18,three_speed_comp,0.09905125002842396,0.018895251712138208
18,mean,0.08059641602449119,0.01988626010819497
18,two_speed,0.09101845801342279,0.05939209543655883
18,two_speed_comp,0.09668483398854733,0.019729094842004434
19,three_speed_comp,0.09905633400194347,0.007364559869484727
19,mean,0.07974795904010534,0.006446875123549292
19,two_speed,0.08986929198727012,0.05863824132659384
19,two_speed_comp,0.10032716696150601,0.009515719202331884
19,three_speed,0.08732312498614192,0.010333001286514196
20,mean,0.0804040830116719,0.014968531671505806
20,two_speed,0.08808129199314862,0.05876914339027027
20,two_speed_comp,0.097677499987185,0.010880505666376387
20,three_speed,0.08786624995991588,0.02019947693118874
20,three_speed_comp,0.09897112508770078,0.015807752440050116
21,two_speed,0.08876579196657985,0.062457894960762
21,two_speed_comp,0.09301091695670038,0.007444251962447499
21,three_speed,0.08803562505636364,0.019266600014321095
21,three_speed_comp,0.10064612503629178,0.024259529367924814
21,mean,0.07941458292771131,0.015713021747202183
22,two_speed_comp,0.09523770795203745,0.007628103639412489
22,three_speed,0.09085091692395508,0.011399658394248705
