seed,arm,seconds,error_l2
35,compensated,0.07569100009277463,0.020890005445559096
36,original,0.0669136670185253,0.054303081606978526
36,compensated,0.0756613330449909,0.011190962389107545
36,mean,0.0604653749614954,0.011059718103686235
37,compensated,0.07553191704209894,0.008760072445389807
37,mean,0.059237334062345326,0.009770295295568533
37,original,0.06885174999479204,0.06092750585642695
38,mean,0.0595641250256449,0.014005190068281433
38,original,0.06702670897357166,0.048653263182122625
38,compensated,0.07704629201907665,0.008440804354285406
39,original,0.06839812500402331,0.05993820321821559
39,compensated,0.07544462499208748,0.009470590224941157
39,mean,0.05947962496429682,0.009025499350853653
40,compensated,0.07680954097304493,0.009154196868253712
40,mean,0.05904337496031076,0.011418319939205416
40,original,0.0684963749954477,0.06084371358653311
41,mean,0.06163604196626693,0.013372955491059425
41,original,0.0674116249429062,0.04913029617905472
41,compensated,0.07474099996034056,0.011464313391028151
42,original,0.0662914999993518,0.04612541497273035
42,compensated,0.07535470800939947,0.00796094470452187
42,mean,0.059441208955831826,0.013447404268759375
43,compensated,0.07604950002860278,0.010796675829978944
43,mean,0.05898758303374052,0.014355379606257011
43,original,0.06781791697721928,0.06017028497424094
44,mean,0.05978587502613664,0.011016659521881723
44,original,0.06765049998648465,0.053836286915759125
44,compensated,0.07677966705523431,0.012937898552506167
45,original,0.06777329102624208,0.05778737400889532
45,compensated,0.07535870803985745,0.008181559924718917
45,mean,0.05854250001721084,0.008417835826343045
46,compensated,0.07543712493497878,0.008637795182830707
46,mean,0.058454624959267676,0.008513388980906948
46,original,0.06667641701642424,0.06154630159302334
47,mean,0.05997833295259625,0.011294403219875859
47,original,0.06641174992546439,0.058479732564026124
47,compensated,0.07786475005559623,0.011326885272559378
48,original,0.06788437499199063,0.060642032062953884
48,compensated,0.07555770804174244,0.008848697672682848
48,mean,0.059354291995987296,0.01047804829951481
49,compensated,0.07680487504694611,0.014662640668737141
49,mean,0.05927279207389802,0.009533040535288669
49,original,0.07173895800951868,0.057749534185639245
