seed,arm,seconds,error_l2
28,compensated,0.07560149999335408,0.00896801583621124
28,mean,0.060908750048838556,0.010046148093121257
28,original,0.06733608397189528,0.014504101668887864
29,mean,0.05939441605005413,0.011829184741627535
29,original,0.06570195802487433,0.03299009466948055
29,compensated,0.07590687496121973,0.012089242499036812
30,original,0.06698820902965963,0.019233987747781612
30,compensated,0.0762980830622837,0.021531470868196335
30,mean,0.0592137910425663,0.016901956116645776
31,compensated,0.07526720804162323,0.009291847501321294
31,mean,0.05907258403021842,0.009655132891391685
31,original,0.06692887505050749,0.01607034877417745
32,mean,0.058511083014309406,0.017696969125659472
32,original,0.06652741692960262,0.01730704003606644
32,compensated,0.07504141598474234,0.011869099125216487
33,original,0.06637095904443413,0.020967894131766897
33,compensated,0.07536179095041007,0.01007393076422347
33,mean,0.05970999994315207,0.01695335365056749
34,compensated,0.07629437500145286,0.010726970713791913
34,mean,0.058191917021758854,0.013210589285973153
34,original,0.06717454199679196,0.02139078118727031
35,mean,0.058764667017385364,0.010487442785497285
35,original,0.06544266699347645,0.01982182142877463
35,compensated,0.0757782079745084,0.01548322950740077
36,original,0.06536683300510049,0.020864827060498164
36,compensated,0.07630370801780373,0.012423379410320207
36,mean,0.05929470807313919,0.018179194804474785
37,compensated,0.07426054205279797,0.00944116692956993
37,mean,0.059610124910250306,0.017370891385965932
37,original,0.06755233299918473,0.03293137301215854
38,mean,0.05821212497539818,0.010488690825700048
38,original,0.06715429201722145,0.015230005789060872
38,compensated,0.07629737502429634,0.010170484132578268
39,original,0.06677358294837177,0.01634497485647329
39,compensated,0.07674691604916006,0.010287961469329613
39,mean,0.05910837510600686,0.01449368833811499
40,compensated,0.0757554160663858,0.017447590594872664
40,mean,0.058943500043824315,0.016744524191590348
40,original,0.06673079205211252,0.019052680573937403
41,mean,0.05885941698215902,0.006970388108952978
41,original,0.06719212501775473,0.013858776710877076
41,compensated,0.07884520792867988,0.010026289653323507
42,original,0.06738162494730204,0.020320858935755134
42,compensated,0.07526537508238107,0.011167454509310065
42,mean,0.058606249978765845,0.016731559679275605
43,compensated,0.07574841706082225,0.010864422776406505
43,mean,0.0591283340472728,0.007909506129108929
43,original,0.06664920796174556,0.013331467789516844
44,mean,0.05891370796598494,0.008406786992583815
44,original,0.06694695795886219,0.02144678746297906
44,compensated,0.0758220839779824,0.009493802104129095
45,original,0.06638199998997152,0.020313535805704386
45,compensated,0.07587254198733717,0.01382435619587303
45,mean,0.060510999988764524,0.012931288765102402
46,compensated,0.07704637502320111,0.012337649060533962
46,mean,0.05974545795470476,0.01361075866179779
46,original,0.06633275002241135,0.015367307377443847
47,mean,0.05935841694008559,0.012360409918367293
47,original,0.06737183406949043,0.022764693439804248
47,compensated,0.07519545801915228,0.008048394763716181
48,original,0.06667883403133601,0.014564423912322625
48,compensated,0.07439049996901304,0.008071475862357258
48,mean,0.05944475007709116,0.008797187384548046
49,compensated,0.0747926669428125,0.011483931420906549
49,mean,0.05867029097862542,0.018882395604852914
49,original,0.06682437495328486,0.024549029014496456
