seed,arm,seconds,error_l2
30,three_speed,0.12192750000394881,0.035221524229508944
30,three_speed_comp,0.1338653330458328,0.03461374479405257
31,two_speed,0.12049941590521485,0.024330007170445544
31,two_speed_comp,0.1320843748981133,0.021907303188911112
31,three_speed,0.12081470794510096,0.020622969574699536
31,three_speed_comp,0.1303285830654204,0.02095155725787438
31,mean,0.11127187497913837,0.02016828325104196
32,two_speed_comp,0.12887937494087964,0.03882395085641682
32,three_speed,0.12222491693682969,0.033175415364016705
32,three_speed_comp,0.13209275004919618,0.03259173020284817
32,mean,0.11048475001007318,0.03395935727871871
32,two_speed,0.11839287495240569,0.047618857303910155
33,three_speed,0.11954729096032679,0.021743958236588406
33,three_speed_comp,0.13050579105038196,0.020041063456504003
33,mean,0.11242058291099966,0.02087070929441213
33,two_speed,0.12410004099365324,0.036813416931793776
33,two_speed_comp,0.13378041703253984,0.021775988334519446
34,three_speed_comp,0.1352677089162171,0.013902943226735819
34,mean,0.11373291595373303,0.014137686002646397
34,two_speed,0.11985800007823855,0.029358945123836955
34,two_speed_comp,0.1531615840503946,0.019804411266796537
34,three_speed,0.1565251660067588,0.014429459040945912
35,mean,0.11751387501135468,0.07147033660720375
35,two_speed,0.12217554193921387,0.07832536888068621
35,two_speed_comp,0.13340941700153053,0.07482138262629329
35,three_speed,0.122627625009045,0.07038961680962633
35,three_speed_comp,0.1406273749889806,0.07009548435198384
36,two_speed,0.12228962499648333,0.03695175900372096
36,two_speed_comp,0.13007804192602634,0.018971788115828753
36,three_speed,0.12194508302491158,0.024627343890499725
36,three_speed_comp,0.13393349992111325,0.022513138542613782
36,mean,0.111300791031681,0.021976430562818894
37,two_speed_comp,0.13048237503971905,0.03948327040548077
37,three_speed,0.12268029199913144,0.03647649382369233
37,three_speed_comp,0.16617295902688056,0.03535156064186422
37,mean,0.11411554203368723,0.03582884152972616
37,two_speed,0.11992316704709083,0.04976573390164783
38,three_speed,0.12089979206211865,0.029463218364043704
38,three_speed_comp,0.13115891709458083,0.02928455749246181
38,mean,0.1097719999961555,0.032170041114930256
38,two_speed,0.11835208395496011,0.034441595253192445
38,two_speed_comp,0.127602249966003,0.028067902949321214
39,three_speed_comp,0.1342830000212416,0.012783620143323307
39,mean,0.1092905830591917,0.011283824893756369
39,two_speed,0.11911829095333815,0.021698587341435614
39,two_speed_comp,0.13022829103283584,0.00860990108576334
39,three_speed,0.11878133402206004,0.013271716696294848
40,mean,0.1105272090062499,0.018938232800590458
40,two_speed,0.11798491689842194,0.031388703115141164
