seed,arm,seconds,error_l2
16,original,0.24028583406470716,0.009165747243026738
17,mean,0.21645700000226498,0.011683871096442448
17,original,0.2424823750043288,0.012864077121261046
17,compensated,0.2823002089280635,0.0106235354573715
18,original,0.24379312503151596,0.012725847431320887
18,compensated,0.28124345804098994,0.013912098847665724
18,mean,0.20782745897304267,0.014727480095327598
19,compensated,0.277943667024374,0.007783976927807329
19,mean,0.2111473330296576,0.014510057881229091
19,original,0.24126620893366635,0.012994588481158142
20,mean,0.2132834589574486,0.008603559624680917
20,original,0.23657287505920976,0.010985655484232632
20,compensated,0.28024841705337167,0.01040567228313622
21,original,0.24106566701084375,0.01759615519013146
21,compensated,0.28172637498937547,0.016305352609257907
21,mean,0.21505654195789248,0.015765342644235743
22,compensated,0.2819213749608025,0.01984106111701099
22,mean,0.20980829105246812,0.009743647563512065
22,original,0.24545420799404383,0.011019469784426453
23,mean,0.21380833291914314,0.008582618861482053
23,original,0.24439654091838747,0.017057364404160735
23,compensated,0.2835089999716729,0.009403576315910059
24,original,0.2471887500723824,0.012374258857915217
24,compensated,0.2795378750888631,0.016231679937896756
24,mean,0.21450899995397776,0.015493600774025335
25,compensated,0.282643917016685,0.008377361478507593
25,mean,0.21306370897218585,0.009765238396626267
25,original,0.23946449998766184,0.010116881818536299
26,mean,0.21268854197114706,0.015068574316774073
26,original,0.24183454201556742,0.012245092708399748
26,compensated,0.28345554193947464,0.016455457407351517
27,original,0.240647750091739,0.012308455214350655
27,compensated,0.278206416987814,0.010344932770190449
27,mean,0.20898049999959767,0.014715946427363657
28,compensated,0.2825697499793023,0.008506371819610083
28,mean,0.2093984589446336,0.011055934289286343
28,original,0.2437320000026375,0.01265172233582203
29,mean,0.21222774998750538,0.012824875459337868
29,original,0.23885229206644,0.009136113152019149
29,compensated,0.2763482910813764,0.009060787419939586
30,original,0.24177687498740852,0.015374504268227604
30,compensated,0.2763942499877885,0.019905956969081286
30,mean,0.21316887496504933,0.011779173976421817
31,compensated,0.28399324999190867,0.009003399866380954
31,mean,0.21252012508921325,0.008498288082774998
31,original,0.24085108295548707,0.00824632833014078
32,mean,0.21053933398798108,0.012113395809979659
32,original,0.23960362502839416,0.014882994402929403
32,compensated,0.27852108399383724,0.01201827274575448
33,original,0.2437359590549022,0.015015361317003121
33,compensated,0.27909399999771267,0.018604715114606468
33,mean,0.21121029206551611,0.015296518395729108
34,compensated,0.2804547919658944,0.013391227704350335
34,mean,0.2115768330404535,0.012739853119361485
34,original,0.24078941706102341,0.016066027092224325
35,mean,0.2110971249639988,0.01780943000827963
35,original,0.2417501671006903,0.018017725504305443
35,compensated,0.280636667041108,0.01287684471823198
36,original,0.243061582907103,0.014621529833777147
36,compensated,0.28024850005749613,0.02137716311352516
36,mean,0.21141291700769216,0.01754837235118092
37,compensated,0.277396333985962,0.011575821409937813
37,mean,0.21143941604532301,0.01173341565574475
37,original,0.24067129206378013,0.009775026405517546
38,mean,0.21024420799221843,0.01794425827698491
38,original,0.23458745901007205,0.01587749179132743
38,compensated,0.284605749999173,0.015666914125305922
39,original,0.2458853330463171,0.01271999837688182
39,compensated,0.2789804160129279,0.010590050466368808
39,mean,0.21129400003701448,0.010775328157001558
40,compensated,0.2803054579999298,0.01037426943055778
40,mean,0.2143845419632271,0.010848663859023075
40,original,0.24324079195503145,0.013414255548690565
41,mean,0.21432066697161645,0.011522582945481209
41,original,0.24289537500590086,0.015387292709778875
41,compensated,0.2818367920117453,0.01504941695414229
42,original,0.2397501670056954,0.013124729761943467
42,compensated,0.2801954159513116,0.013562390633686085
42,mean,0.21206208399962634,0.007421499892573146
43,compensated,0.2790296250022948,0.01161184279656212
43,mean,0.21237820794340223,0.016275742866752263
43,original,0.24035749991890043,0.01047263017811226
44,mean,0.2096644580597058,0.01238543840548733
44,original,0.24092020804528147,0.012806843799470257
44,compensated,0.2803134999703616,0.017185504163970713
45,original,0.23850187507923692,0.006996959364028686
45,compensated,0.2765676249982789,0.007699144997460709
45,mean,0.2131797920446843,0.009933913042404792
46,compensated,0.28084112505894154,0.007782678377353694
46,mean,0.2119285420048982,0.012065436284343024
46,original,0.23745470796711743,0.01268560327907692
47,mean,0.21284362499136478,0.015681448321313126
47,original,0.24054525000974536,0.016127472565905417
47,compensated,0.2791856250260025,0.016158835014324427
48,original,0.24184354103635997,0.01273232656671389
48,compensated,0.27785025001503527,0.012105619257705157
48,mean,0.21167041594162583,0.0155185139312581
49,compensated,0.2827124579343945,0.007364833778623096
49,mean,0.2129082919564098,0.009888242853880697
49,original,0.24029899993911386,0.00891964788082996
