seed,arm,seconds,error_l2
21,mean,0.08517950004898012,0.02760476072276502
22,compensated,0.10687987506389618,0.018717253467031517
22,mean,0.08721587504260242,0.018858790529730288
22,original,0.09741616598330438,0.03556786353021409
23,mean,0.08581933297682554,0.03494122047041498
23,original,0.09501820802688599,0.05374833436506426
23,compensated,0.1066835419042036,0.03568920895946258
24,original,0.09391187492292374,0.022870387493040618
24,compensated,0.10957637499086559,0.01329120072518694
24,mean,0.08718229096848518,0.014040293583053696
25,compensated,0.10709145897999406,0.012314330245235209
25,mean,0.08689462498296052,0.013711890576171854
25,original,0.09613058296963573,0.02539976885024407
26,mean,0.08848970802500844,0.017372361985615842
26,original,0.09509937500115484,0.030029489883279272
26,compensated,0.10516820801422,0.020093047644688528
27,original,0.0948670000070706,0.06669952481183401
27,compensated,0.10782112495508045,0.0622973691133822
27,mean,0.08670958294533193,0.05913791438680147
28,compensated,0.1068117079557851,0.01616512037197341
28,mean,0.08541858394164592,0.016460024966726914
28,original,0.09427108406089246,0.03245732791668523
29,mean,0.08518449997063726,0.02857895205141537
29,original,0.09505787503439933,0.03552274615771151
29,compensated,0.10760445892810822,0.024036150746143767
30,original,0.09440416598226875,0.03368321554659715
30,compensated,0.10700908303260803,0.015789950931780504
30,mean,0.08593341603409499,0.013589686763980525
31,compensated,0.10733412497211248,0.017310294862290073
31,mean,0.08708404202479869,0.01816006901020587
31,original,0.0952596670249477,0.0282397092927167
32,mean,0.0854436659719795,0.03072344433863339
32,original,0.0955767499981448,0.034998948138358806
32,compensated,0.10638999997172505,0.022765268278272136
33,original,0.09437416703440249,0.01902648110575587
33,compensated,0.10589679202530533,0.01892802136484175
33,mean,0.08476241701282561,0.0192327772348387
34,compensated,0.1071718749590218,0.02286966117538295
34,mean,0.08580074994824827,0.02011170932204633
34,original,0.09587349998764694,0.027573878193404493
35,mean,0.08676645800005645,0.025849808824351124
35,original,0.09575812506955117,0.03267152319883119
35,compensated,0.10533933306578547,0.02089092893934167
36,original,0.09545291599351913,0.0317624954384535
36,compensated,0.10575041605625302,0.014413133387322663
36,mean,0.08707925002090633,0.01242898951240558
37,compensated,0.10814279189798981,0.021688333467452796
37,mean,0.08640733291395009,0.020296268903056098
37,original,0.0942438329802826,0.0383964284424781
38,mean,0.08871295896824449,0.023662250359728194
38,original,0.09394679206889123,0.038838275743990514
38,compensated,0.10816374991554767,0.023800203533338796
39,original,0.09376729093492031,0.03879470305391385
39,compensated,0.10670587501954287,0.03642583753885918
39,mean,0.0849642080720514,0.038235796543212824
40,compensated,0.10818016598932445,0.048454199392533925
40,mean,0.08536062494385988,0.047433366207220516
40,original,0.09473649994470179,0.05570454848861324
41,mean,0.08500049996655434,0.03649776534879933
41,original,0.0940832500346005,0.05275676685385096
41,compensated,0.10867933393456042,0.033007470199256386
42,original,0.09419333294499665,0.027465391976820474
42,compensated,0.10850237496197224,0.023306374811085533
42,mean,0.08714391605462879,0.020044347009351836
43,compensated,0.10700433305464685,0.020528073528319576
43,mean,0.08616125001572073,0.02351348257635941
43,original,0.09393779200036079,0.0381113170055361
44,mean,0.08534579095430672,0.011396865222832661
44,original,0.09487404208630323,0.02142921033973604
44,compensated,0.10773983399849385,0.018135644760962914
45,original,0.0958419170929119,0.042754568794499674
45,compensated,0.1068331670248881,0.031092757332791425
45,mean,0.0865453330334276,0.029479463550508612
46,compensated,0.10782579204533249,0.028194267908978943
46,mean,0.08645875006914139,0.027191370769302628
46,original,0.09396141697652638,0.045393708966876105
47,mean,0.08589149999897927,0.023188897712719744
47,original,0.09365149994846433,0.03992972610795997
47,compensated,0.10754941706545651,0.02248499575170126
48,original,0.09780025004874915,0.02966744618614279
48,compensated,0.10714129195548594,0.013565448899221594
48,mean,0.08591000002343208,0.014330638238529035
49,compensated,0.10842320800293237,0.026547634039947976
49,mean,0.08721254102420062,0.030414379227933056
49,original,0.09351462498307228,0.04366376213609765
