seed,arm,seconds,error_l2
37,mean,0.3110674999188632,0.01658472449915776
37,original,0.34634941699914634,0.01550785248920177
38,mean,0.3133105000015348,0.046276145983826
38,original,0.3458135420223698,0.04781538655396225
38,compensated,0.39009150001220405,0.04534401962996842
39,original,0.3460260829888284,0.020763743839411986
39,compensated,0.3917010419536382,0.019156139966057716
39,mean,0.3108096669893712,0.019135246765874622
40,compensated,0.3943188750417903,0.021907020860244292
40,mean,0.3085778329987079,0.020684168002914578
40,original,0.34471929096616805,0.020626297214730457
41,mean,0.3094159580068663,0.056517508400225853
41,original,0.3455305000534281,0.0564574013229901
41,compensated,0.39227075001690537,0.055547458910614605
42,original,0.3464137079427019,0.011094285432831329
42,compensated,0.3930938750272617,0.008042430680036537
42,mean,0.31418962497264147,0.007873720072461456
43,compensated,0.3891818330157548,0.02593658647878614
43,mean,0.3106444579316303,0.027118824565469102
43,original,0.3471857499098405,0.027126768317658936
44,mean,0.31061149993911386,0.021797168867326053
44,original,0.35738062497694045,0.023058558454568917
44,compensated,0.39613416604697704,0.019826300419650646
45,original,0.34174958406947553,0.0182681934947075
45,compensated,0.39291083300486207,0.01863780133164175
45,mean,0.3074167500017211,0.01899213857198537
46,compensated,0.39335841697175056,0.03517209585202932
46,mean,0.3079202499939129,0.03662315358310585
46,original,0.34194729197770357,0.03315116337720756
47,mean,0.31030479189939797,0.02957881736509389
47,original,0.34251366602256894,0.03104233278994386
47,compensated,0.392149957944639,0.03053642260811483
48,original,0.3428280829684809,0.021874676987887795
48,compensated,0.39258645800873637,0.022460464071422038
48,mean,0.30873004102613777,0.021618882535121446
49,compensated,0.39153762499336153,0.01603998791579653
49,mean,0.3075956249376759,0.01720696557218693
49,original,0.34369225008413196,0.019405550755545953
