A,nu,a,at,dt,dtt,taut,n_steps,arm,seed,A_hat,xc_hat,nu_hat,fit_rms,at_bound,l2_vs_exact,runtime_s
1.0,0.5,4.0,4.0,0.0025,0.005,0.5,100,two_speed,7,1.000002922743064,1.9919968733473603,0.5016297114277767,0.002721554849855256,0,0.016383310204662743,0.25863067857322414
1.0,0.5,4.0,4.0,0.0025,0.005,1.0,200,two_speed,7,1.000024950654486,1.987735873622599,0.5049490524479188,0.0016836396689465035,0,0.017599177216862296,0.25863067857322414
1.0,0.5,4.0,4.0,0.0025,0.005,2.0,400,two_speed,7,1.0002528615622552,1.9825009894666648,0.5135208622188858,0.002619688863325683,0,0.029415806487920422,0.25863067857322414
1.0,0.5,4.0,4.0,0.0025,0.005,3.5,700,two_speed,7,0.999860496068891,1.9860400543723036,0.5128267707965877,0.0025658564931095506,0,0.02663468751866397,0.25863067857322414
1.0,0.5,4.0,4.0,0.0025,0.005,5.0,1000,two_speed,7,0.9999260790467668,1.9901796194628987,0.5143765664770035,0.001757271080796971,0,0.02362566060972325,0.25863067857322414
1.0,0.5,4.0,4.0,0.0025,0.005,10.0,2000,two_speed,7,1.0000948028001504,2.042647638725485,0.5158456200745611,0.0013618368400536982,0,0.05335364824265558,0.25863067857322414
1.0,0.5,4.0,4.0,0.0025,0.005,20.0,4000,two_speed,7,0.9996997533050709,1.993854258430985,0.5146566883799647,0.0034763626751009133,0,0.02695891724764366,0.25863067857322414
1.0,0.5,4.0,4.0,0.0025,0.005,0.5,100,two_speed,8,1.0004002131983136,2.0028320428540756,0.5091636344266847,0.00219033237919568,0,0.015917845252427343,0.25314953570653287
1.0,0.5,4.0,4.0,0.0025,0.005,1.0,200,two_speed,8,1.0002832923363763,2.0002765516961927,0.5100974906895938,0.001956243943959893,0,0.015901440022746398,0.25314953570653287
1.0,0.5,4.0,4.0,0.0025,0.005,2.0,400,two_speed,8,1.000142806934056,1.9960343179521252,0.5145742734360336,0.0014598666538412654,0,0.0205132287964396,0.25314953570653287
